datetaime,price,market_caps,total_volumes
2024-09-09 07:26:59,4.914,12439364776.75991,294723177.9544225
2024-09-09 08:25:39,4.986,12628922517.327105,309608702.2306042
2024-09-09 09:06:27,5.069,12820137487.86561,327401515.2256585
2024-09-09 10:07:44,5.054,12816886861.10812,352008935.3252129
2024-09-09 11:19:36,5.084,12859657072.94381,374060799.6151326
2024-09-09 12:05:47,5.15,13056126365.608532,393046965.9285485
2024-09-09 13:15:06,5.109,12923140338.756115,408684963.4617906
2024-09-09 14:05:40,5.106,12925464515.90966,422514675.7815603
2024-09-09 15:11:20,5.112,12944244561.642883,435631650.63320774
2024-09-09 16:11:48,5.109,12939473349.985035,431063479.701453
2024-09-09 17:27:19,5.156,13055449140.71354,461226549.693414
2024-09-09 18:23:58,5.157,13063998797.377338,465511750.92790806
2024-09-09 19:27:10,5.161,13070568269.392805,464832899.6207899
2024-09-09 20:22:40,5.152,13048354116.115406,472210885.8208661
2024-09-09 21:09:44,5.183,13111008696.793392,472826812.13912445
2024-09-09 22:24:20,5.207,13169534478.209272,472631873.8031048
2024-09-09 23:05:25,5.241,13270588756.143383,434348753.31669605
2024-09-10 00:22:53,5.198,13133683971.011625,454651508.51247066
2024-09-10 01:24:25,5.196,13152794372.15387,450237811.90173805
2024-09-10 02:21:34,5.187,13126022645.948149,446603080.63790846
2024-09-10 03:08:45,5.236,13269784319.172295,452872957.9115448
2024-09-10 04:07:17,5.24,13244410530.237658,456021799.7327658
2024-09-10 05:23:19,5.266,13318338042.765402,457461403.55571854
2024-09-10 06:20:12,5.212,13213145359.0264,455306706.4216261
2024-09-10 07:22:55,5.204,13183535980.741156,462184488.9817071
2024-09-10 08:11:14,5.248,13284656686.908436,459485972.4910654
2024-09-10 09:19:48,5.248,13294863798.113068,434407188.47609276
2024-09-10 10:19:02,5.238,13272036637.41871,417290380.5667018
2024-09-10 11:20:42,5.322,13472927981.006435,409673033.7244003
2024-09-10 12:12:12,5.305,13430623367.326874,395753756.8432524
2024-09-10 13:06:14,5.288,13433237723.546883,388707287.4078506
2024-09-10 14:21:05,5.3,13382850155.108673,383857884.9694225
2024-09-10 15:01:11,5.344,13527648001.262775,387389063.30883473
2024-09-10 16:19:52,5.342,13540810796.365671,374994517.29362315
2024-09-10 17:06:44,5.381,13622968638.292318,356339190.2695112
2024-09-10 18:10:51,5.424,13690231384.249006,362731393.2589366
2024-09-10 19:44:12,5.461,13834422342.263971,377267257.8713667
2024-09-10 20:12:38,5.456,13809262987.727709,372984973.02880234
2024-09-10 21:30:37,5.455,13827094457.746595,360802846.37721705
2024-09-10 22:24:10,5.485,13904845908.133402,358012690.9463356
2024-09-10 23:29:24,5.51,13917267775.05964,360018094.0081471
2024-09-11 00:37:16,5.515,13908827491.779242,376895521.0300044
2024-09-11 01:23:26,5.461,13830493492.179607,387660239.518694
2024-09-11 02:23:01,5.408,13697830862.420553,389531283.7460047
2024-09-11 03:09:34,5.343,13569568447.011618,403123496.15168744
2024-09-11 04:06:41,5.335,13486865264.536818,410295574.23234165
2024-09-11 05:13:29,5.235,13272623690.913351,426190718.7524169
2024-09-11 06:08:52,5.272,13359820590.742027,439366236.7509704
2024-09-11 07:08:20,5.294,13408469066.993,438460970.02899295
2024-09-11 08:05:01,5.295,13422549509.142488,434801460.25580865
2024-09-11 09:21:29,5.249,13289662426.41992,424325960.2876056
2024-09-11 10:21:04,5.25,13308014839.738611,423569315.92058337
2024-09-11 11:09:19,5.253,13253727728.403444,438032146.7205447
2024-09-11 12:16:33,5.247,13279610959.06633,420741901.2821833
2024-09-11 13:20:45,5.261,13320327991.237974,434016974.6555507
2024-09-11 14:17:08,5.208,13196123022.618757,443394349.35571754
2024-09-11 15:17:22,5.226,13211452912.698137,442651111.17297065
2024-09-11 16:15:34,5.265,13364595600.777819,446173440.03486747
2024-09-11 17:14:08,5.34,13504999417.716515,450855809.56077176
2024-09-11 18:21:14,5.318,13483021416.451317,433544983.77381045
2024-09-11 19:19:45,5.282,13380449039.030165,400494753.23857504
2024-09-11 20:19:37,5.309,13463163005.031246,414092860.8455817
2024-09-11 21:25:47,5.302,13427266357.484495,409644176.1620894
2024-09-11 22:05:32,5.292,13412786678.865625,407881073.9669113
2024-09-11 23:05:15,5.363,13556786168.937656,376941143.39845467
2024-09-12 00:25:18,5.402,13682335383.208975,398185154.8440217
2024-09-12 01:04:11,5.406,13692762334.823088,391396605.0625913
2024-09-12 02:01:06,5.4,13637137106.76396,355466272.4168946
2024-09-12 03:09:36,5.402,13681988018.406181,374274817.9055619
2024-09-12 04:07:06,5.431,13767781196.53179,336969531.53065753
2024-09-12 05:25:44,5.411,13710691685.965395,304633151.7738176
2024-09-12 06:04:59,5.374,13597524883.74328,314032191.6367933
2024-09-12 07:17:42,5.397,13665152739.886763,328313994.18767685
2024-09-12 08:18:27,5.388,13648234903.012379,327295896.86934376
2024-09-12 09:21:08,5.391,13663862398.387283,326868696.0223518
2024-09-12 10:33:50,5.419,13713649884.110365,332668583.0963838
2024-09-12 11:03:38,5.406,13695713354.942287,330552212.5443239
2024-09-12 12:06:04,5.41,13708593962.223543,326488385.7828732
2024-09-12 13:09:57,5.371,13602563037.748093,316998229.38517547
2024-09-12 14:18:48,5.413,13685045351.545782,294236760.2175026
2024-09-12 15:18:58,5.454,13751788917.567501,298013209.97974074
2024-09-12 16:21:25,5.508,13959359663.404545,336251754.0436627
2024-09-12 17:06:13,5.512,13962372302.21775,336196342.8603343
2024-09-12 18:04:42,5.644,14298699737.247185,407676758.14090586
2024-09-12 19:08:18,5.609,14214720151.093683,422016338.4586158
2024-09-12 20:25:40,5.584,14142733969.375875,396855714.4590188
2024-09-12 21:24:44,5.547,14051024451.452497,432045702.6003547
2024-09-12 22:13:52,5.565,14089745709.731045,434119194.079789
2024-09-12 23:18:14,5.565,14106282639.172075,431250754.42864335
2024-09-13 00:05:17,5.589,14155292009.886906,401186925.13400096
2024-09-13 01:05:26,5.617,14226539980.943884,433076086.4005593
2024-09-13 02:17:11,5.57,14127149487.251324,425405151.4569628
2024-09-13 03:20:06,5.557,14081635824.440853,427056755.0547174
2024-09-13 04:24:19,5.545,14039524887.141306,435702489.4480938
2024-09-13 05:06:03,5.525,13989234051.866272,436904385.175842
2024-09-13 06:14:37,5.518,14007432142.55533,417141761.88952357
2024-09-13 07:01:20,5.491,13896098966.415413,417714421.2313884
2024-09-13 08:17:29,5.538,14026114688.921635,327565432.1387935
2024-09-13 09:00:30,5.529,14017218101.46931,419650900.3029025
2024-09-13 10:07:48,5.535,14020507804.486948,413528218.1474883
2024-09-13 11:15:56,5.54,14018533330.834364,417915396.2136491
2024-09-13 12:08:58,5.557,14051700053.552353,420882015.2236904
2024-09-13 13:01:30,5.597,14165093258.964565,426822838.5615011
2024-09-13 14:08:51,5.652,14252556078.116632,1091321670.1528242
2024-09-13 15:04:57,5.695,14428185025.738266,459080986.26284695
2024-09-13 16:02:10,5.837,14818266995.489534,485597659.6792611
2024-09-13 17:25:45,5.804,14744753550.775694,487699462.41225326
2024-09-13 18:07:26,5.789,14656283410.140898,447313139.17620414
2024-09-13 19:29:20,5.81,14701854529.840078,454019607.4553958
2024-09-13 20:12:35,5.829,14765010098.434523,454761070.877887
2024-09-13 21:02:42,5.808,14731083090.435587,453024669.5414347
2024-09-13 22:04:25,5.83,14757895327.599567,459968867.81808037
2024-09-13 23:20:43,5.796,14685050524.03278,464049444.27295
2024-09-14 00:00:30,5.792,14636539820.75494,468641224.94374055
2024-09-14 01:04:31,5.816,14718564513.26143,474329522.1981607
2024-09-14 02:11:39,5.785,14530569958.305197,472805074.7937491
2024-09-14 03:19:17,5.765,14519818834.470787,469198052.60098535
2024-09-14 04:06:41,5.752,14460358325.544699,460064603.5496964
2024-09-14 05:15:22,5.771,14504042419.725037,457809211.07562035
2024-09-14 06:13:22,5.762,14439803769.817865,459841941.104907
2024-09-14 07:06:48,5.785,14539067461.459,458043507.9330645
2024-09-14 08:26:54,5.816,14599257080.288774,459773049.786123
2024-09-14 09:25:48,5.803,14585689532.817303,461796588.58481705
2024-09-14 10:23:56,5.752,14456257089.346798,465933922.79989374
2024-09-14 11:06:59,5.716,14382664257.09256,461654541.60625166
2024-09-14 12:17:31,5.686,14384929039.675608,477630006.23907393
2024-09-14 13:04:49,5.701,14438051116.912943,484204738.39690423
2024-09-14 14:05:54,5.681,14395187208.627178,451007029.4262129
2024-09-14 15:20:41,5.69,14440161095.896189,421724268.4772029
2024-09-14 16:01:31,5.673,14377261234.632336,380717048.7917739
2024-09-14 17:14:10,5.692,14420689627.188238,339819306.47486126
2024-09-14 18:12:01,5.667,14456996770.182049,328710122.02052164
2024-09-14 19:17:03,5.684,14406573642.656551,320264169.7525086
2024-09-14 20:11:28,5.675,14365002833.043455,312992343.67989004
2024-09-14 21:19:09,5.684,14393932337.803852,299173552.65738624
2024-09-14 22:03:57,5.675,14367847300.138895,279283464.79616094
2024-09-14 23:22:43,5.682,14392144437.682926,288169656.4295291
2024-09-15 00:05:48,5.682,14392510280.898537,275881169.7001852
2024-09-15 01:13:21,5.682,14372086440.883585,263680744.49094623
2024-09-15 02:18:32,5.671,14364246336.448654,261430610.40656567
2024-09-15 03:15:17,5.685,14407287094.022238,261283984.14709935
2024-09-15 04:12:29,5.69,14423592181.82721,260957872.08345032
2024-09-15 05:17:20,5.67,14361451751.13111,255959660.8331578
2024-09-15 06:19:53,5.714,14462858655.746044,260837557.41919574
2024-09-15 07:23:28,5.717,14483338380.929491,260552522.53514668
2024-09-15 08:22:25,5.745,14557964580.94439,260142893.74390772
2024-09-15 09:19:40,5.663,14374568375.906857,262557281.06013432
2024-09-15 10:15:52,5.659,14346816658.027887,275712326.30885476
2024-09-15 11:26:44,5.605,14192294650.723276,277820971.84454495
2024-09-15 12:16:06,5.621,14270005112.891796,261030453.08733302
2024-09-15 13:22:32,5.636,14274791166.822632,251955765.5021714
2024-09-15 14:16:14,5.589,14174121898.166855,251493418.13603804
2024-09-15 15:24:26,5.598,14178796627.8215,247424498.5541837
2024-09-15 16:24:37,5.636,14278540557.916073,262626810.40576214
2024-09-15 17:17:37,5.62,14221022845.114334,278412221.9783639
2024-09-15 18:18:21,5.63,14253953998.479721,271131317.17424256
2024-09-15 19:26:39,5.664,14365295282.732231,279976313.0114609
2024-09-15 20:03:14,5.656,14321312114.982208,280703371.99803686
2024-09-15 21:10:24,5.584,14168673670.918552,283273213.346614
2024-09-15 22:24:45,5.59,14154671719.89159,291850659.30701333
2024-09-15 23:20:24,5.534,14024387184.28414,294559061.19446605
2024-09-16 00:10:32,5.551,14063657278.962555,296675418.37476677
2024-09-16 01:21:15,5.516,13960316385.100489,309657924.56922066
2024-09-16 02:26:27,5.458,13790719775.550665,311230217.87510526
2024-09-16 03:19:54,5.458,13812162496.845434,316543094.52953964
2024-09-16 04:24:30,5.499,13935149466.160263,322447608.96693337
2024-09-16 05:20:44,5.542,14033902262.270351,329178448.19315547
2024-09-16 06:25:26,5.556,14073211265.422718,331256879.9433607
2024-09-16 07:03:57,5.536,14012507307.949945,326821287.0618938
2024-09-16 08:08:13,5.588,14161797633.041784,336515562.7505919
2024-09-16 09:12:04,5.561,14087585716.122723,319893009.958632
2024-09-16 10:19:23,5.503,13917976540.660936,320476581.6254777
2024-09-16 11:19:03,5.514,13958205134.365826,298863099.0991696
2024-09-16 12:18:03,5.504,13941251104.767422,307084902.74551284
2024-09-16 13:29:25,5.485,13879700783.624659,315493324.86057174
2024-09-16 14:20:38,5.47,13843090965.10863,312340313.70310026
2024-09-16 15:30:22,5.473,13852066959.872194,344174691.6052538
2024-09-16 16:13:50,5.445,13782193083.412909,337076587.1019491
2024-09-16 17:30:14,5.39,13637357314.175594,346052281.5766514
2024-09-16 18:09:35,5.424,13741602748.959448,351405750.39131534
2024-09-16 19:10:48,5.413,13724371748.766031,351364160.3133044
2024-09-16 20:13:51,5.439,13745968417.766365,351681094.7144991
2024-09-16 21:30:17,5.441,13776040467.658737,341493843.122567
2024-09-16 22:22:34,5.449,13801586071.175592,339190421.26707745
2024-09-16 23:21:28,5.461,13831135314.155567,331599058.0192234
2024-09-17 00:23:55,5.476,13894774873.78694,328275997.48943377
2024-09-17 01:18:00,5.441,13802546208.820189,325452926.94261706
2024-09-17 02:23:30,5.47,13856963777.996967,315610206.9030229
2024-09-17 03:17:31,5.475,13860973984.351532,315769423.7113692
2024-09-17 04:26:04,5.46,13831995048.605999,306203785.99331677
2024-09-17 05:08:27,5.482,13884587039.00495,310148803.33139163
2024-09-17 06:08:23,5.497,13948519641.963022,302760123.77895206
2024-09-17 07:11:48,5.495,13918581335.836233,301804922.5251602
2024-09-17 08:18:57,5.546,14050600270.101786,300253365.0465997
2024-09-17 09:23:51,5.475,13875178844.293465,314708001.1910457
2024-09-17 10:21:25,5.47,13854799556.310915,312720060.9632212
2024-09-17 11:16:54,5.425,13724337061.857582,326216851.10527444
2024-09-17 12:08:41,5.46,13801877870.006931,331235532.1352703
2024-09-17 13:23:15,5.498,13894134035.455263,335453132.5956188
